lon,lat,infestation_percentage
140.5956345,40.74374857,0
136.2321188,34.88277987,0
136.2310772,34.88289363,0
136.2310518,34.88285973,0
136.2309681,34.88284476,0
136.2310511,34.88286863,0
140.5956613,40.74379632,0
140.5956345,40.74374857,0
136.2310539,34.88285966,0
136.2310313,34.88284371,0
136.232053,34.88283367,0
136.2310772,34.88289363,0
136.2321173,34.88277798,0
136.2310518,34.88285973,0
136.2309681,34.88284476,0
136.2321638,34.88152293,0
136.2321738,34.88152772,0
140.6894523,40.73837763,0
136.2323067,34.88154716,0
136.2321662,34.88152175,0
136.2310511,34.88286863,0
136.2310539,34.88285966,0
136.2322199,34.88154344,0
136.2323677,34.88156044,0
137.85928,36.21480388,0
137.85928,36.21480388,0
137.8623656,36.21758473,0
137.8623656,36.21758473,0
137.8623656,36.21758473,0
137.8623592,36.2176369,0
137.8623592,36.2176369,0
136.2318014,34.88275565,0
136.2320168,34.8828703,0
136.232053,34.88283367,0
137.8623064,36.21760786,0
137.8623862,36.2175504,0
136.2310772,34.88289363,0
137.8623862,36.2175504,0
136.2310518,34.88285973,0
137.8623862,36.2175504,0
137.85928,36.21480388,0
137.85928,36.21480388,0
137.8623656,36.21758473,0
137.8623592,36.2176369,0
137.8623592,36.2176369,0
137.8623064,36.21760786,0
137.8623064,36.21760786,0
137.8623064,36.21760786,0
136.2310313,34.88284371,0
136.2321206,34.88278003,0
136.2321173,34.88277798,0
136.2321188,34.88277987,0
136.2320495,34.88276193,0
136.2321638,34.88152293,0
136.2317609,34.88277787,0
136.2321738,34.88152772,0
136.232053,34.88283367,0
136.2323067,34.88154716,0
136.2319436,34.88283045,0
136.2317609,34.88277787,0
136.231842,34.8827802,0
136.2320168,34.8828703,0
136.2321206,34.88278003,0
136.2321173,34.88277798,0
136.2320495,34.88276193,0
136.2321011,34.88280617,0
136.2310772,34.88289363,0
136.2310518,34.88285973,0
136.2309681,34.88284476,0
136.2310511,34.88286863,0
136.2310539,34.88285966,0
136.2321638,34.88152293,0
136.2321738,34.88152772,0
136.2323067,34.88154716,0
136.2309681,34.88284476,0
136.2321662,34.88152175,0
136.2322199,34.88154344,0
136.2323677,34.88156044,0
136.2310511,34.88286863,0
140.5956345,40.74374857,0
136.2310539,34.88285966,0
140.5956345,40.74374857,0
136.2318014,34.88275565,0
136.2317757,34.88278012,0
136.2319436,34.88283045,0
136.2317609,34.88277787,0
136.231842,34.8827802,0
136.2321662,34.88152175,0
136.2322199,34.88154344,0
136.2323677,34.88156044,0
140.6894523,40.73837763,0
140.6894523,40.73837763,0
136.2310313,34.88284371,0
136.2318014,34.88275565,0
136.2320168,34.8828703,0
136.232053,34.88283367,0
136.2321173,34.88277798,0
136.2321206,34.88278003,0
136.2310772,34.88289363,0
136.2317757,34.88278012,0
136.2321188,34.88277987,0
136.2309681,34.88284476,0
136.2320495,34.88276193,0
136.2321011,34.88280617,0
136.2321638,34.88152293,0
136.2321738,34.88152772,0
136.2323067,34.88154716,0
136.2323677,34.88156044,0
136.2310518,34.88285973,0
136.2310511,34.88286863,0
136.2317757,34.88278012,0
136.2321662,34.88152175,0
136.2319436,34.88283045,0
136.2322199,34.88154344,0
136.2318014,34.88275565,0
136.2317609,34.88277787,0
136.2323677,34.88156044,0
136.2310539,34.88285966,0
136.2317757,34.88278012,0
136.2319436,34.88283045,0
136.2317609,34.88277787,0
136.231842,34.8827802,0
136.2320168,34.8828703,0
136.232053,34.88283367,0
136.2321173,34.88277798,0
136.2321206,34.88278003,0
136.2320495,34.88276193,0
136.2321188,34.88277987,0
136.2321011,34.88280617,0
136.2310313,34.88284371,0
136.2310772,34.88289363,0
136.2310518,34.88285973,0
136.2309681,34.88284476,0
136.2310511,34.88286863,0
136.2321173,34.88277798,0
136.2310539,34.88285966,0
136.2321206,34.88278003,0
136.2321188,34.88277987,0
136.2321638,34.88152293,0
136.2321738,34.88152772,0
136.2323067,34.88154716,0
136.2321662,34.88152175,0
136.2322199,34.88154344,0
136.2323677,34.88156044,0
136.2320168,34.8828703,0
136.232053,34.88283367,0
136.2320495,34.88276193,0
136.2321011,34.88280617,0
136.2321738,34.88152772,0
136.2323067,34.88154716,0
136.2321662,34.88152175,0
136.2322199,34.88154344,0
136.2310772,34.88289363,0
136.2309681,34.88284476,0
136.2310511,34.88286863,0
136.2318014,34.88275565,0
136.2310539,34.88285966,0
136.2317757,34.88278012,0
136.2319436,34.88283045,0
136.2317609,34.88277787,0
136.231842,34.8827802,0
136.2320168,34.8828703,0
136.2310313,34.88284371,0
136.2310772,34.88289363,0
136.2310772,34.88289363,0
136.2310518,34.88285973,0
136.2309681,34.88284476,0
136.2309681,34.88284476,0
136.2310511,34.88286863,0
136.2310539,34.88285966,0
136.2310511,34.88286863,0
136.2317757,34.88278012,0
136.2321738,34.88152772,0
136.2310772,34.88289363,0
136.2310518,34.88285973,0
136.2309681,34.88284476,0
136.2310511,34.88286863,0
136.2318014,34.88275565,0
136.2310539,34.88285966,0
136.2319436,34.88283045,0
136.2317609,34.88277787,0
136.231842,34.8827802,0
136.2320168,34.8828703,0
136.2321638,34.88152293,0
136.2323067,34.88154716,0
136.2321662,34.88152175,0
136.2322199,34.88154344,0
136.2323677,34.88156044,0
136.2310772,34.88289363,0
136.2310518,34.88285973,0
136.2309681,34.88284476,0
136.2310511,34.88286863,0
136.2310539,34.88285966,0
140.5956345,40.74374857,0
136.2310539,34.88285966,0
136.2310313,34.88284371,0
136.2310313,34.88284371,0
136.2310313,34.88284371,0
136.2310313,34.88284371,0
136.2310313,34.88284371,0
136.2310518,34.88285973,0
136.2310518,34.88285973,0
136.2318014,34.88275565,0
136.231842,34.8827802,0
136.2321638,34.88152293,0
140.5956613,40.74379632,0
140.5956613,40.74379632,0
140.5956345,40.74374857,0
140.6894523,40.73837763,0
140.5956613,40.74379632,0
140.6894523,40.73837763,0
