"rID","rot","pre","tmn","tmx","tmp","hfp"
112,0,466.271270751953,55.8477210998535,169.418228149414,112.692260742188,24.8690071105957
113,0,626.930847167969,58.3356437683105,163.667541503906,110.980644226074,7.26072454452515
114,0,24.1375980377197,35.2978096008301,211.547409057617,123.416458129883,0
115,0,30.3040809631348,44.4161949157715,214.430206298828,129.480712890625,1.34350287914276
116,0,505.462738037109,45.6245956420898,146.01155090332,95.8141937255859,16.8294448852539
117,0,35.0354232788086,-140.967041015625,-10.1718006134033,-75.5962371826172,0.253796100616455
118,0,421.270050048828,-79.278694152832,55.7805786132812,-11.7519483566284,8.81931686401367
119,0,335.600555419922,-89.4812850952148,51.3080024719238,-19.1183738708496,6.11567831039429
120,0,1415.88208007812,131.547744750977,221.221313476562,176.369873046875,9.11875438690186
121,0,145.778701782227,-10.7982912063599,117.598739624023,53.4182243347168,4.3681697845459
122,0,197.588409423828,-107.631317138672,13.7427644729614,-46.9637870788574,6.78082942962646
123,0,171.589141845703,16.1029758453369,155.40380859375,85.7605438232422,2.43530511856079
124,0,314.387481689453,-40.8598136901855,93.376091003418,26.2284393310547,7.63721990585327
125,0,914.107482910156,127.698066711426,206.286224365234,166.959579467773,31.7532234191895
126,0,223.302841186523,-9.69552135467529,118.693382263184,54.4842643737793,9.71980285644531
127,0,832.757568359375,103.109535217285,176.555923461914,139.820175170898,16.2252769470215
128,0,801.867431640625,115.051132202148,214.993072509766,164.978393554688,24.561164855957
129,0,810.715576171875,127.922958374023,204.141479492188,165.98747253418,29.4990692138672
130,0,321.645874023438,-103.335166931152,19.1745414733887,-42.0815086364746,4.0918025970459
131,0,934.324157714844,118.531967163086,188.256134033203,153.355575561523,18.8758392333984
132,0,360.940887451172,10.0788288116455,126.325836181641,68.2467651367188,17.3872394561768
133,0,632.972839355469,-8.14052867889404,96.8698043823242,44.3778228759766,3.14881157875061
134,0,287.15966796875,1.93487703800201,129.672866821289,65.8100357055664,8.57969760894775
135,0,1125.16296386719,160.689071655273,230.902328491211,195.785354614258,10.6352939605713
136,0,401.614135742188,-19.0275650024414,81.3623733520508,31.2101650238037,15.6153573989868
137,0,43.7299461364746,-69.1283950805664,75.4392242431641,3.08816862106323,1.49293148517609
138,0,873.888549804688,133.434417724609,216.178100585938,174.775634765625,14.7368354797363
139,0,38.4373588562012,-130.763290405273,8.12654876708984,-61.3339462280273,0.19926118850708
140,0,35.5641479492188,-41.7243919372559,113.754180908203,35.9988441467285,1.88324916362762
141,0,142.890930175781,12.0675010681152,130.53889465332,71.261100769043,2.7634117603302
142,0,30.766508102417,-54.4226531982422,100.098045349121,22.809741973877,4.33568143844604
143,0,403.061248779297,-5.25230407714844,104.077735900879,49.4176597595215,17.729362487793
144,0,49.5002212524414,-93.5715942382812,54.5317344665527,-19.5889453887939,2.69277620315552
145,0,316.783630371094,-10.6938819885254,107.344352722168,48.3388214111328,24.0757732391357
146,0,180.226791381836,-142.664337158203,-27.1178073883057,-84.9087600708008,0.0305424463003874
147,0,93.9472503662109,-85.6159133911133,58.868278503418,-13.3980140686035,0.291597813367844
148,0,322.362762451172,-135.768157958984,-12.0869293212891,-73.9044494628906,2.13713455200195
149,0,557.525451660156,1.88206076622009,122.377601623535,62.145881652832,8.49975967407227
150,0,52.4033966064453,17.3630847930908,163.643814086914,90.5109405517578,1.26023602485657
151,0,138.8427734375,35.7252807617188,140.486709594727,88.0852127075195,7.90520906448364
152,0,264.170928955078,-107.01114654541,29.1500492095947,-38.9331817626953,0.451043009757996
153,0,655.520324707031,108.690605163574,211.216903686523,160.000671386719,21.2103691101074
154,0,580.145751953125,-71.5928726196289,32.7027549743652,-19.4491329193115,1.45275437831879
155,0,78.6815872192383,-85.9932250976562,39.037670135498,-23.5106601715088,3.23351693153381
156,0,35.5211486816406,-56.8130836486816,78.4780654907227,10.7934312820435,2.47160053253174
157,0,54.0431365966797,-155.014190673828,-35.8831214904785,-95.4901351928711,0.141771003603935
158,0,431.875244140625,79.8652038574219,191.059036254883,135.567840576172,30.603343963623
159,0,408.712036132812,24.1588344573975,141.957153320312,83.0787811279297,15.6107807159424
160,0,420.855285644531,-79.9476547241211,57.3011436462402,-11.364429473877,2.58822464942932
161,0,322.099456787109,-11.9544868469238,108.892822265625,48.4303855895996,12.4790773391724
162,0,495.803955078125,-60.7181816101074,63.8478393554688,1.53490591049194,9.16806125640869
163,0,1357.38391113281,146.559677124023,227.817199707031,187.174774169922,7.95053482055664
164,0,364.651550292969,10.5986547470093,135.853363037109,73.2380752563477,16.5388336181641
165,0,447.269165039062,-118.775863647461,15.6170845031738,-51.5915603637695,6.8382625579834
166,0,940.955261230469,139.581909179688,213.614685058594,176.623901367188,11.0061054229736
167,0,156.922973632812,17.492582321167,139.661849975586,78.58984375,2.59749507904053
168,0,1284.15405273438,129.281723022461,210.889266967773,170.051376342773,8.07963085174561
169,0,874.493713378906,121.126800537109,208.717971801758,164.902954101562,13.4839105606079
170,0,390.528778076172,-69.3174896240234,54.2708015441895,-7.61606979370117,6.03010988235474
171,0,603.144714355469,-47.3295135498047,88.9521560668945,20.8093109130859,9.54881191253662
172,0,247.060241699219,-84.541748046875,43.1203689575195,-20.7168426513672,6.62519645690918
173,0,107.707664489746,-133.595092773438,11.7191562652588,-60.9160308837891,0.88226580619812
174,0,32.101634979248,43.0296249389648,214.973815917969,129.013168334961,1.28194212913513
175,0,176.611923217773,-44.359203338623,89.7057266235352,22.615406036377,7.83862733840942
176,0,184.333389282227,-29.4832324981689,101.419990539551,35.9161720275879,10.4084491729736
177,0,385.482543945312,-131.494049072266,-1.60458171367645,-66.5422897338867,2.97410297393799
178,0,965.090393066406,112.663993835449,198.566696166992,155.599227905273,10.8117904663086
179,0,269.999633789062,17.8816432952881,151.419845581055,84.6427993774414,7.64483737945557
180,0,630.285217285156,90.0866012573242,195.369552612305,142.742691040039,27.2786808013916
181,0,1211.36987304688,191.182678222656,258.572235107422,224.940933227539,23.7672634124756
182,0,40.2033271789551,29.4482936859131,165.686187744141,97.5389633178711,0.251823961734772
183,0,1179.37145996094,94.7917633056641,177.496643066406,136.099426269531,10.1406717300415
184,0,295.881591796875,-126.010848999023,7.03792572021484,-59.5015678405762,5.34658670425415
185,0,207.011169433594,-87.8130950927734,60.1451606750488,-13.8900117874146,3.70591807365417
186,0,920.064208984375,117.332176208496,197.140090942383,157.225845336914,10.3735036849976
187,0,270.845123291016,-109.268104553223,28.5156936645508,-40.3868064880371,0.998464941978455
188,0,911.405883789062,130.172988891602,206.467819213867,168.321685791016,14.2364225387573
189,0,594.597717285156,68.5075225830078,179.194885253906,123.816246032715,15.9922618865967
190,0,715.1220703125,16.1737499237061,129.4013671875,72.7508316040039,12.908579826355
191,0,589.169799804688,11.7047624588013,119.988960266113,65.8701858520508,6.61328649520874
192,0,28.0881233215332,40.017993927002,221.314056396484,130.66291809082,0.0108687803149223
193,0,413.168579101562,-108.514465332031,39.1680564880371,-34.6975898742676,8.46445941925049
194,0,505.050201416016,-31.9978103637695,91.23974609375,29.6353092193604,11.6950664520264
195,0,694.090209960938,-4.16700839996338,102.773887634277,49.2966499328613,2.01647901535034
196,0,755.480895996094,105.788703918457,181.719390869141,143.781829833984,27.2571182250977
197,0,77.1667098999023,44.0321807861328,184.602966308594,114.336654663086,13.0980806350708
198,0,1072.60485839844,121.387413024902,206.659103393555,164.036651611328,14.7581930160522
199,0,1143.15478515625,137.522644042969,220.381607055664,178.951995849609,18.4018096923828
200,0,885.651977539062,122.432991027832,210.515213012695,166.465637207031,15.3102531433105
201,0,349.117034912109,12.9078149795532,132.850769042969,73.0298156738281,14.9839935302734
202,0,584.185363769531,-41.712947845459,63.5839500427246,10.9391689300537,2.75297808647156
203,0,35.1630630493164,40.0783271789551,168.923110961914,104.485359191895,4.54717636108398
204,0,23.3582706451416,18.533182144165,155.678283691406,87.0682678222656,3.34934949874878
205,0,227.204208374023,1.02408003807068,117.850708007812,59.4096832275391,12.9478378295898
206,0,1329.79956054688,126.710395812988,205.340209960938,166.033325195312,18.5680503845215
207,0,141.006011962891,0.685033202171326,122.44132232666,61.5492858886719,6.02129793167114
208,0,310.426574707031,-1.11944341659546,107.405990600586,53.1372909545898,7.55233383178711
209,0,196.074005126953,-128.573043823242,7.05824851989746,-60.7690124511719,0.0626639500260353
210,0,332.181030273438,-44.9361457824707,90.7373962402344,22.8683567047119,14.9267930984497
211,0,166.948852539062,29.6432342529297,153.885818481445,91.7970886230469,4.23974466323853
212,0,1176.88684082031,124.459762573242,205.947021484375,165.201507568359,15.3099012374878
213,0,408.198028564453,14.0436458587646,127.71752166748,70.925910949707,17.6554889678955
214,0,578.300170898438,-18.4058036804199,99.4850921630859,40.5597457885742,8.2262077331543
215,0,484.296142578125,-145.403625488281,-25.5773887634277,-85.4539794921875,1.43846118450165
216,0,16.9589385986328,-156.515197753906,-34.2974472045898,-95.3415451049805,0.0477081462740898
217,0,887.9140625,131.376434326172,213.565338134766,172.476638793945,20.399787902832
218,0,1206.54626464844,160.927444458008,251.585006713867,206.279663085938,9.63595962524414
219,0,270.468383789062,9.98047733306885,141.771057128906,75.8346405029297,14.60524559021
220,0,977.779663085938,126.547813415527,210.105987548828,168.320129394531,24.2550144195557
221,0,139.198257446289,-153.508636474609,-16.3343181610107,-84.9432144165039,2.30237603187561
222,0,1177.24645996094,117.81143951416,209.498596191406,163.661193847656,12.5935573577881
223,0,124.086860656738,-107.960517883301,30.1751937866211,-38.9191780090332,2.71711993217468
224,0,1282.24987792969,126.909523010254,203.225830078125,165.08186340332,9.54897689819336
225,0,1080.57897949219,134.804580688477,219.893188476562,177.329742431641,25.0542030334473
226,0,537.77685546875,-127.760307312012,0.128068178892136,-63.8350143432617,4.78812265396118
227,0,1290.39501953125,171.072158813477,245.484481811523,208.397033691406,12.7506875991821
228,0,1373.17736816406,123.532890319824,202.004318237305,162.780746459961,8.67117309570312
229,0,1505.06286621094,140.525238037109,229.853134155273,185.18782043457,10.0157451629639
230,0,807.718200683594,130.549346923828,207.4072265625,168.98258972168,16.9636726379395
231,0,29.331958770752,56.7674560546875,227.95556640625,142.352005004883,1.22725081443787
232,0,314.572967529297,-103.955085754395,40.6003456115723,-31.6414051055908,1.15848004817963
233,0,690.327331542969,81.8151550292969,190.20002746582,135.973297119141,29.1506385803223
234,0,1173.15954589844,142.287048339844,226.75634765625,184.525177001953,18.9594974517822
235,0,28.0374355316162,35.3298873901367,185.757476806641,110.531959533691,4.29872608184814
236,0,33.8777656555176,50.6809577941895,211.321929931641,130.976608276367,0
237,0,275.868469238281,-32.2013168334961,109.65892791748,38.7052803039551,9.84445858001709
238,0,201.120895385742,-26.5781784057617,97.9659423828125,35.7246627807617,5.09922218322754
239,0,27.8133220672607,52.4473419189453,223.407684326172,137.843246459961,0
240,0,950.031921386719,148.749114990234,231.786422729492,190.285049438477,9.34426689147949
241,0,1477.20300292969,186.397155761719,266.053619384766,226.249069213867,24.4143047332764
242,0,328.843200683594,-98.2608337402344,40.0613975524902,-29.1067924499512,2.93410921096802
243,0,479.150146484375,-5.79538869857788,93.1477508544922,43.6912651062012,17.8553218841553
244,0,46.1554222106934,24.5980854034424,161.500671386719,93.0460815429688,6.83911180496216
245,0,109.604248046875,-108.127685546875,36.8005981445312,-35.6673240661621,0.459206432104111
246,0,42.2683792114258,48.2560081481934,197.437103271484,122.795585632324,1.38335311412811
247,0,1275.01037597656,148.196258544922,238.082000732422,193.13151550293,9.04036235809326
248,0,262.380737304688,-84.4922866821289,43.2299537658691,-20.6193313598633,2.91848182678223
249,0,529.359313964844,-0.270290970802307,112.692481994629,56.2273139953613,23.2179775238037
250,0,161.435668945312,-6.01831340789795,120.107208251953,57.0014266967773,9.59353542327881
251,0,419.862152099609,-114.376091003418,24.133918762207,-45.1700019836426,2.56180047988892
252,0,639.061218261719,-36.8242073059082,74.4424133300781,18.8383865356445,7.66018342971802
253,0,137.521514892578,-15.3405179977417,122.03865814209,53.3069648742676,6.25056743621826
254,0,1014.17132568359,114.292900085449,187.521942138672,151.003433227539,9.56513118743896
255,0,461.758361816406,-13.2743816375732,83.1845016479492,35.0017051696777,8.76611232757568
256,0,615.881652832031,84.6771240234375,171.645126342773,128.190475463867,23.4263706207275
257,0,319.855438232422,-128.511917114258,7.15859603881836,-60.6746101379395,1.06522333621979
258,0,1228.54870605469,144.103942871094,234.701171875,189.383071899414,17.259895324707
259,0,57.2548675537109,44.9357070922852,213.368362426758,129.143325805664,0.0035418439656496
260,0,66.8119735717773,-122.117126464844,23.3840408325195,-49.3476905822754,1.75036239624023
261,0,256.010162353516,-27.5090942382812,90.1791610717773,31.3299312591553,7.27534770965576
262,0,763.484680175781,61.7340545654297,154.282302856445,108.029106140137,11.0014600753784
263,0,217.339202880859,-54.4016723632812,86.6253967285156,16.1220989227295,8.07025623321533
264,0,557.999938964844,-30.5799312591553,68.7173843383789,19.066427230835,15.4366226196289
265,0,683.759460449219,113.167190551758,211.985885620117,162.551696777344,16.0754451751709
266,0,26.7925128936768,35.9862022399902,203.783996582031,119.876808166504,0.256207287311554
267,0,1099.95190429688,150.214508056641,224.086563110352,187.164901733398,8.84821224212646
268,0,938.37158203125,143.642486572266,211.016983032227,177.297225952148,20.3578262329102
269,0,139.442794799805,23.4962425231934,142.75602722168,83.1520614624023,2.9701931476593
270,0,239.993881225586,-55.1764488220215,50.0803871154785,-2.56039690971375,5.38636207580566
271,0,326.550567626953,-77.9607620239258,17.9595413208008,-29.9501800537109,5.11779499053955
272,0,44.0223350524902,-5.58583211898804,139.221588134766,66.8172302246094,0.558043301105499
273,0,268.303192138672,-141.240966796875,-24.6884346008301,-83.002311706543,1.19400644302368
274,0,697.400939941406,129.560546875,216.375564575195,172.942581176758,9.97936344146729
275,0,589.750427246094,78.1290817260742,182.867691040039,130.51806640625,25.4299430847168
276,0,1120.34533691406,108.69295501709,205.858474731445,157.161407470703,3.38902592658997
277,0,470.119934082031,5.90285730361938,117.29891204834,61.5909194946289,23.6226749420166
278,0,46.0525093078613,59.8792457580566,221.976989746094,140.90185546875,3.54247140884399
279,0,422.355316162109,-72.5223846435547,56.2991676330566,-8.15701484680176,3.34672474861145
280,0,183.64501953125,-59.8119850158691,75.2400741577148,7.71572971343994,7.28551769256592
281,0,350.593322753906,-89.4069900512695,40.3685417175293,-24.6070594787598,2.57002353668213
282,0,47.5180473327637,-158.466232299805,-27.7152080535889,-93.1337203979492,0.581889629364014
283,0,408.777526855469,2.84342694282532,106.025054931641,54.436580657959,18.8575611114502
284,0,434.162017822266,-2.83648276329041,112.268127441406,54.6700057983398,20.0498123168945
285,0,866.083251953125,122.366104125977,194.821563720703,158.645690917969,29.3331279754639
286,0,233.875152587891,-72.1947631835938,67.0420074462891,-2.60114073753357,8.80367565155029
287,0,1392.80395507812,137.821273803711,213.44465637207,175.668975830078,5.97028493881226
288,0,614.074401855469,47.815113067627,141.256225585938,94.5107269287109,8.57890892028809
289,0,138.88623046875,-16.1420459747314,125.766876220703,54.8007011413574,2.18384408950806
290,0,392.926818847656,75.3530197143555,192.594757080078,133.97607421875,30.7599830627441
291,0,811.159240722656,121.109466552734,214.339019775391,167.690994262695,32.3304443359375
292,0,396.251525878906,-85.069221496582,50.5133247375488,-17.2776660919189,7.20244169235229
293,0,38.8264846801758,12.5732316970825,150.902236938477,81.7201690673828,1.74905204772949
294,0,324.7900390625,18.6781692504883,144.253265380859,81.4553451538086,23.8327808380127
295,0,409.770263671875,-119.252731323242,10.2353525161743,-54.535816192627,7.53267574310303
296,0,1420.93627929688,189.763381958008,264.658905029297,227.215881347656,38.3689346313477
297,0,1440.34582519531,170.317474365234,246.204711914062,208.276168823242,15.4032573699951
298,0,1062.99792480469,139.6533203125,209.469268798828,174.476104736328,23.3398323059082
299,0,323.216735839844,-13.4039888381958,118.090110778809,52.3744621276855,7.79917478561401
300,0,119.38459777832,18.645845413208,156.528060913086,87.5946273803711,3.11857342720032
301,0,277.894226074219,5.5202784538269,142.677230834961,74.1005935668945,24.1658210754395
302,0,73.8662185668945,-130.213531494141,-20.7579593658447,-75.5088348388672,1.09458315372467
303,0,655.343994140625,91.3864288330078,178.824295043945,135.130096435547,12.3376960754395
304,0,1286.79663085938,142.518463134766,225.716751098633,184.161560058594,27.0573272705078
305,0,526.802185058594,46.43603515625,171.080184936523,108.82763671875,33.2995491027832
306,0,433.285949707031,-60.2620658874512,62.3556098937988,1.03364670276642,7.48318862915039
307,0,182.98225402832,-44.8794326782227,85.6848220825195,20.4088687896729,7.72457885742188
308,0,431.223236083984,-17.8673915863037,92.1616668701172,37.1087951660156,19.0683765411377
309,0,595.018432617188,83.4778594970703,189.751190185547,136.661209106445,36.5496597290039
310,0,1054.00854492188,126.918243408203,200.61979675293,163.72412109375,13.1637382507324
311,0,431.387969970703,-48.7045707702637,88.3111419677734,19.7630310058594,11.4136371612549
312,0,538.571655273438,-24.0606460571289,98.0828704833984,36.9910202026367,10.1253042221069
313,0,229.986267089844,11.0645046234131,116.180374145508,63.6134452819824,6.68995380401611
314,0,792.753173828125,113.457550048828,215.702682495117,164.552093505859,21.8344535827637
315,0,560.977233886719,-48.2834815979004,71.7799224853516,11.7240152359009,3.30676174163818
316,0,325.579071044922,-11.5367860794067,96.6472930908203,42.6119041442871,28.6361865997314
317,0,1302.6337890625,98.2374114990234,183.994659423828,141.15022277832,11.3772239685059
318,0,234.872406005859,-57.6646575927734,72.5073394775391,7.41022253036499,5.36491632461548
319,0,565.796325683594,-73.8578720092773,64.9375228881836,-4.47582721710205,8.26496887207031
320,0,311.074279785156,-114.071365356445,21.7349910736084,-46.1701202392578,1.53431808948517
321,0,679.686767578125,106.499649047852,209.470687866211,157.971649169922,31.6459712982178
322,0,305.346069335938,-46.7209205627441,89.6279602050781,21.427173614502,8.4542932510376
323,0,169.246307373047,-73.5101852416992,49.9146842956543,-11.8035736083984,2.65792346000671
324,0,63.6130332946777,-146.872253417969,-11.2144994735718,-79.0285873413086,0.39319571852684
325,0,316.101379394531,40.7220077514648,155.918579101562,98.2925796508789,28.2900199890137
326,0,318.228668212891,14.5706787109375,138.001739501953,76.2492752075195,14.797269821167
327,0,383.077789306641,-27.826997756958,78.9806442260742,25.5288543701172,7.96952676773071
328,0,162.309097290039,-146.342208862305,-28.1283397674561,-87.2616653442383,0.0160971786826849
329,0,485.819274902344,97.1611557006836,206.679885864258,151.969543457031,35.6595802307129
330,0,440.469085693359,32.6561737060547,150.568313598633,91.5708770751953,21.057933807373
331,0,403.125640869141,-3.49905467033386,110.06022644043,53.3100547790527,23.0049495697021
332,0,629.657653808594,-2.5328996181488,108.75365447998,53.0934677124023,7.0905294418335
